,Unnamed: 0,song_names,song_ids,duration,song_urls,artists,added_at,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
616,616,Sunshine,5r43qanLhUCdBj8HN3fa6B,163854,https://open.spotify.com/track/5r43qanLhUCdBj8HN3fa6B,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ'}, 'href': 'https://api.spotify.com/v1/artists/5Pwc4xIPtQLFEnJriah9YJ', 'id': '5Pwc4xIPtQLFEnJriah9YJ', 'name': 'OneRepublic', 'type': 'artist', 'uri': 'spotify:artist:5Pwc4xIPtQLFEnJriah9YJ'}]",2021-12-31T21:08:45Z,0.697,0.875,5,-4.621,0.034,0.137,0.0,0.28,0.774,140.069
645,645,Sleep While I Drive (feat. Ashe),1g6v42WOMBWC8V9UpwciiH,204933,https://open.spotify.com/track/1g6v42WOMBWC8V9UpwciiH,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3ApUX1o6oSz321MMECyIYd'}, 'href': 'https://api.spotify.com/v1/artists/3ApUX1o6oSz321MMECyIYd', 'id': '3ApUX1o6oSz321MMECyIYd', 'name': 'Quinn XCII', 'type': 'artist', 'uri': 'spotify:artist:3ApUX1o6oSz321MMECyIYd'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6P5NO5hzJbuOqSdyPB7SJM'}, 'href': 'https://api.spotify.com/v1/artists/6P5NO5hzJbuOqSdyPB7SJM', 'id': '6P5NO5hzJbuOqSdyPB7SJM', 'name': 'Ashe', 'type': 'artist', 'uri': 'spotify:artist:6P5NO5hzJbuOqSdyPB7SJM'}]",2021-12-01T20:10:28Z,0.716,0.768,5,-6.46,0.04,0.00207,7.28e-06,0.116,0.796,127.927
649,649,West Coast (feat. Quinn XCII),4fCE1SCDulouoac9Q8XroU,150819,https://open.spotify.com/track/4fCE1SCDulouoac9Q8XroU,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5X4LWwbUFNzPkEas04uU82'}, 'href': 'https://api.spotify.com/v1/artists/5X4LWwbUFNzPkEas04uU82', 'id': '5X4LWwbUFNzPkEas04uU82', 'name': 'DVBBS', 'type': 'artist', 'uri': 'spotify:artist:5X4LWwbUFNzPkEas04uU82'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3ApUX1o6oSz321MMECyIYd'}, 'href': 'https://api.spotify.com/v1/artists/3ApUX1o6oSz321MMECyIYd', 'id': '3ApUX1o6oSz321MMECyIYd', 'name': 'Quinn XCII', 'type': 'artist', 'uri': 'spotify:artist:3ApUX1o6oSz321MMECyIYd'}]",2021-12-01T19:47:00Z,0.714,0.798,5,-4.239,0.0612,0.00248,0.000678,0.103,0.659,119.017
665,665,Better Days (NEIKED x Mae Muller x Polo G),6f5ExP43esnvdKPddwKXJH,160656,https://open.spotify.com/track/6f5ExP43esnvdKPddwKXJH,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5H6xmHXjsq98NLbEjuE29f'}, 'href': 'https://api.spotify.com/v1/artists/5H6xmHXjsq98NLbEjuE29f', 'id': '5H6xmHXjsq98NLbEjuE29f', 'name': 'NEIKED', 'type': 'artist', 'uri': 'spotify:artist:5H6xmHXjsq98NLbEjuE29f'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1BEUkE2CSUgHTLSBMZdnFB'}, 'href': 'https://api.spotify.com/v1/artists/1BEUkE2CSUgHTLSBMZdnFB', 'id': '1BEUkE2CSUgHTLSBMZdnFB', 'name': 'Mae Muller', 'type': 'artist', 'uri': 'spotify:artist:1BEUkE2CSUgHTLSBMZdnFB'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6AgTAQt8XS6jRWi4sX7w49'}, 'href': 'https://api.spotify.com/v1/artists/6AgTAQt8XS6jRWi4sX7w49', 'id': '6AgTAQt8XS6jRWi4sX7w49', 'name': 'Polo G', 'type': 'artist', 'uri': 'spotify:artist:6AgTAQt8XS6jRWi4sX7w49'}]",2021-11-02T01:51:57Z,0.717,0.671,0,-5.077,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054
672,672,Outerspace,2ChOMSamIbDfZ4lA9yAiRA,174084,https://open.spotify.com/track/2ChOMSamIbDfZ4lA9yAiRA,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2Wzb0u138rgoZQTK3ytknT'}, 'href': 'https://api.spotify.com/v1/artists/2Wzb0u138rgoZQTK3ytknT', 'id': '2Wzb0u138rgoZQTK3ytknT', 'name': 'BEAUZ', 'type': 'artist', 'uri': 'spotify:artist:2Wzb0u138rgoZQTK3ytknT'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4G7Ft324bPwyWC2v35sns8'}, 'href': 'https://api.spotify.com/v1/artists/4G7Ft324bPwyWC2v35sns8', 'id': '4G7Ft324bPwyWC2v35sns8', 'name': 'Dallas', 'type': 'artist', 'uri': 'spotify:artist:4G7Ft324bPwyWC2v35sns8'}]",2021-09-27T18:42:06Z,0.586,0.861,0,-3.089,0.0617,0.00987,7.17e-05,0.128,0.478,142.16
682,682,apricot skies (feat. Bankrol Hayden),21FrSEBEZQX4RtRZv2dHlt,208101,https://open.spotify.com/track/21FrSEBEZQX4RtRZv2dHlt,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/69iZuswGpLplhnKBE0MxcA'}, 'href': 'https://api.spotify.com/v1/artists/69iZuswGpLplhnKBE0MxcA', 'id': '69iZuswGpLplhnKBE0MxcA', 'name': 'Nova Miller', 'type': 'artist', 'uri': 'spotify:artist:69iZuswGpLplhnKBE0MxcA'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0Yr4BBpK2dkCp2UsrJ9LZN'}, 'href': 'https://api.spotify.com/v1/artists/0Yr4BBpK2dkCp2UsrJ9LZN', 'id': '0Yr4BBpK2dkCp2UsrJ9LZN', 'name': 'Bankrol Hayden', 'type': 'artist', 'uri': 'spotify:artist:0Yr4BBpK2dkCp2UsrJ9LZN'}]",2021-08-18T10:07:48Z,0.639,0.776,7,-5.193,0.0736,0.0664,0.0,0.178,0.765,105.986
717,717,Flaws And Sins,2BSbCCbaSCzkOEZa6N5901,218348,https://open.spotify.com/track/2BSbCCbaSCzkOEZa6N5901,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}]",2021-05-23T20:29:38Z,0.709,0.662,8,-4.55,0.0766,0.00966,0.0,0.108,0.439,150.046
718,718,The Great Escape,56Tl3UgyZTqfZtvFNS31wm,206520,https://open.spotify.com/track/56Tl3UgyZTqfZtvFNS31wm,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0vWCyXMrrvMlCcepuOJaGI'}, 'href': 'https://api.spotify.com/v1/artists/0vWCyXMrrvMlCcepuOJaGI', 'id': '0vWCyXMrrvMlCcepuOJaGI', 'name': 'Boys Like Girls', 'type': 'artist', 'uri': 'spotify:artist:0vWCyXMrrvMlCcepuOJaGI'}]",2021-05-20T01:54:10Z,0.423,0.94,1,-4.012,0.0635,0.00166,0.0,0.178,0.505,149.934
722,722,shots in the dark (with Trippie Redd),03m2VS3eYqKwbHvEykTYl5,188583,https://open.spotify.com/track/03m2VS3eYqKwbHvEykTYl5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6Xgp2XMz1fhVYe7i6yNAax'}, 'href': 'https://api.spotify.com/v1/artists/6Xgp2XMz1fhVYe7i6yNAax', 'id': '6Xgp2XMz1fhVYe7i6yNAax', 'name': 'Trippie Redd', 'type': 'artist', 'uri': 'spotify:artist:6Xgp2XMz1fhVYe7i6yNAax'}]",2021-04-27T06:19:51Z,0.58,0.651,6,-5.537,0.0459,0.0275,0.0,0.102,0.562,157.888
723,723,Believe Me (feat. Bobo & Styles of Beyond),5IHmCv6LwS3JxQYEV9rst9,222960,https://open.spotify.com/track/5IHmCv6LwS3JxQYEV9rst9,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dWYWUbO68rXJOcyA7SpJk'}, 'href': 'https://api.spotify.com/v1/artists/7dWYWUbO68rXJOcyA7SpJk', 'id': '7dWYWUbO68rXJOcyA7SpJk', 'name': 'Fort Minor', 'type': 'artist', 'uri': 'spotify:artist:7dWYWUbO68rXJOcyA7SpJk'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6rOwnhDy1nzmt6zEZG303Z'}, 'href': 'https://api.spotify.com/v1/artists/6rOwnhDy1nzmt6zEZG303Z', 'id': '6rOwnhDy1nzmt6zEZG303Z', 'name': 'Bobo', 'type': 'artist', 'uri': 'spotify:artist:6rOwnhDy1nzmt6zEZG303Z'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5bf6yYgHODBW5EreBZshpX'}, 'href': 'https://api.spotify.com/v1/artists/5bf6yYgHODBW5EreBZshpX', 'id': '5bf6yYgHODBW5EreBZshpX', 'name': 'Styles Of Beyond', 'type': 'artist', 'uri': 'spotify:artist:5bf6yYgHODBW5EreBZshpX'}]",2021-04-23T10:50:15Z,0.702,0.978,8,-3.406,0.0473,0.0649,0.000444,0.311,0.668,110.0
725,725,NIGHTRIDER,72PFP54TZ9Tpj9dYQcb46D,156367,https://open.spotify.com/track/72PFP54TZ9Tpj9dYQcb46D,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0vRvGUQVUjytro0xpb26bs'}, 'href': 'https://api.spotify.com/v1/artists/0vRvGUQVUjytro0xpb26bs', 'id': '0vRvGUQVUjytro0xpb26bs', 'name': 'Arizona Zervas', 'type': 'artist', 'uri': 'spotify:artist:0vRvGUQVUjytro0xpb26bs'}]",2021-04-13T22:51:37Z,0.66,0.755,0,-4.501,0.0469,0.0876,0.0,0.102,0.862,145.948
739,739,Nice For What,3CA9pLiwRIGtUBiMjbZmRw,210746,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4'}, 'href': 'https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4', 'id': '3TVXtAsR1Inumwj472S9r4', 'name': 'Drake', 'type': 'artist', 'uri': 'spotify:artist:3TVXtAsR1Inumwj472S9r4'}]",2021-02-25T05:35:06Z,0.585,0.909,8,-6.474,0.0707,0.0891,9.7e-05,0.119,0.758,93.372
752,752,Coco (feat. DaBaby),2V6pjeOCuPBVlatcWTXUtP,142000,https://open.spotify.com/track/2V6pjeOCuPBVlatcWTXUtP,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6fWVd57NKTalqvmjRd2t8Z'}, 'href': 'https://api.spotify.com/v1/artists/6fWVd57NKTalqvmjRd2t8Z', 'id': '6fWVd57NKTalqvmjRd2t8Z', 'name': '24kGoldn', 'type': 'artist', 'uri': 'spotify:artist:6fWVd57NKTalqvmjRd2t8Z'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4r63FhuTkUYltbVAg5TQnk'}, 'href': 'https://api.spotify.com/v1/artists/4r63FhuTkUYltbVAg5TQnk', 'id': '4r63FhuTkUYltbVAg5TQnk', 'name': 'DaBaby', 'type': 'artist', 'uri': 'spotify:artist:4r63FhuTkUYltbVAg5TQnk'}]",2020-12-26T01:02:27Z,0.692,0.774,7,-4.385,0.0872,0.146,0.0,0.155,0.533,98.066
757,757,Holding On,6CN7FuZ7o1xle9TNxApGeQ,126443,https://open.spotify.com/track/6CN7FuZ7o1xle9TNxApGeQ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}]",2020-11-21T20:28:23Z,0.706,0.76,8,-4.702,0.0369,0.0599,1.46e-06,0.202,0.564,95.499
785,785,Mood (feat. iann dior),3tjFYV6RSFtuktYl3ZtYcq,140525,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6fWVd57NKTalqvmjRd2t8Z'}, 'href': 'https://api.spotify.com/v1/artists/6fWVd57NKTalqvmjRd2t8Z', 'id': '6fWVd57NKTalqvmjRd2t8Z', 'name': '24kGoldn', 'type': 'artist', 'uri': 'spotify:artist:6fWVd57NKTalqvmjRd2t8Z'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}]",2020-07-25T12:52:24Z,0.7,0.722,7,-3.558,0.0369,0.221,0.0,0.272,0.756,90.989
790,790,queen of broken hearts,1YaLBadQjS701ZLZRGjPMX,171171,https://open.spotify.com/track/1YaLBadQjS701ZLZRGjPMX,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2cFrymmkijnjDg9SS92EPM'}, 'href': 'https://api.spotify.com/v1/artists/2cFrymmkijnjDg9SS92EPM', 'id': '2cFrymmkijnjDg9SS92EPM', 'name': 'blackbear', 'type': 'artist', 'uri': 'spotify:artist:2cFrymmkijnjDg9SS92EPM'}]",2020-07-16T01:03:40Z,0.716,0.711,0,-6.098,0.0769,0.00644,0.0,0.0783,0.827,97.016
795,795,Come & Go (with Marshmello),7y7w4tl4MaRC2UMEj1mPtr,205484,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T'}, 'href': 'https://api.spotify.com/v1/artists/64KEffDW9EtZ1y2vBYgq8T', 'id': '64KEffDW9EtZ1y2vBYgq8T', 'name': 'Marshmello', 'type': 'artist', 'uri': 'spotify:artist:64KEffDW9EtZ1y2vBYgq8T'}]",2020-07-16T00:33:04Z,0.625,0.814,0,-5.181,0.0657,0.0172,0.0,0.158,0.535,144.991
821,821,No Interruption,2yJVeT8cP1zstJxRP7Nlv8,215240,https://open.spotify.com/track/2yJVeT8cP1zstJxRP7Nlv8,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/382aq8Pij5V2nE2JMHMoxl'}, 'href': 'https://api.spotify.com/v1/artists/382aq8Pij5V2nE2JMHMoxl', 'id': '382aq8Pij5V2nE2JMHMoxl', 'name': 'Hoodie Allen', 'type': 'artist', 'uri': 'spotify:artist:382aq8Pij5V2nE2JMHMoxl'}]",2020-05-06T01:21:06Z,0.497,0.706,1,-6.455,0.0667,0.227,0.0,0.224,0.55,103.0
867,867,A LOT TO LOSE,7yL4wdksHlDnmKvofxMTBE,180746,https://open.spotify.com/track/7yL4wdksHlDnmKvofxMTBE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6fWVd57NKTalqvmjRd2t8Z'}, 'href': 'https://api.spotify.com/v1/artists/6fWVd57NKTalqvmjRd2t8Z', 'id': '6fWVd57NKTalqvmjRd2t8Z', 'name': '24kGoldn', 'type': 'artist', 'uri': 'spotify:artist:6fWVd57NKTalqvmjRd2t8Z'}]",2020-02-24T00:02:58Z,0.607,0.766,1,-5.65,0.0475,0.193,0.0,0.131,0.425,160.008
877,877,Diva (feat. Lil Tecca),7gVwgc8b3XnO87TpmXXFA5,172004,https://open.spotify.com/track/7gVwgc8b3XnO87TpmXXFA5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2tIP7SsRs7vjIcLrU85W8J'}, 'href': 'https://api.spotify.com/v1/artists/2tIP7SsRs7vjIcLrU85W8J', 'id': '2tIP7SsRs7vjIcLrU85W8J', 'name': 'The Kid LAROI', 'type': 'artist', 'uri': 'spotify:artist:2tIP7SsRs7vjIcLrU85W8J'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4Ga1P7PMIsmqEZqhYZQgDo'}, 'href': 'https://api.spotify.com/v1/artists/4Ga1P7PMIsmqEZqhYZQgDo', 'id': '4Ga1P7PMIsmqEZqhYZQgDo', 'name': 'Lil Tecca', 'type': 'artist', 'uri': 'spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo'}]",2020-02-23T23:51:52Z,0.686,0.703,6,-6.141,0.0606,0.00728,0.0,0.0946,0.457,144.902
878,878,what is real,61StVXD7XDEeVBBdnvmFfM,134819,https://open.spotify.com/track/61StVXD7XDEeVBBdnvmFfM,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}]",2020-02-23T23:51:18Z,0.626,0.769,1,-4.48,0.0343,0.224,0.0,0.116,0.446,93.483
901,901,CAPO,1KjQPDJQCUuqDj3AmfSBCa,192200,https://open.spotify.com/track/1KjQPDJQCUuqDj3AmfSBCa,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0ErzCpIMyLcjPiwT4elrtZ'}, 'href': 'https://api.spotify.com/v1/artists/0ErzCpIMyLcjPiwT4elrtZ', 'id': '0ErzCpIMyLcjPiwT4elrtZ', 'name': 'NLE Choppa', 'type': 'artist', 'uri': 'spotify:artist:0ErzCpIMyLcjPiwT4elrtZ'}]",2020-01-24T02:48:08Z,0.617,0.953,2,-4.162,0.0693,0.119,0.0,0.331,0.594,154.964
981,981,Fuck You,4ycLiPVzE5KamivXrAzGFG,222933,https://open.spotify.com/track/4ycLiPVzE5KamivXrAzGFG,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5nLYd9ST4Cnwy6NHaCxbj8'}, 'href': 'https://api.spotify.com/v1/artists/5nLYd9ST4Cnwy6NHaCxbj8', 'id': '5nLYd9ST4Cnwy6NHaCxbj8', 'name': 'CeeLo Green', 'type': 'artist', 'uri': 'spotify:artist:5nLYd9ST4Cnwy6NHaCxbj8'}]",2018-12-18T04:20:35Z,0.69,0.834,0,-5.79,0.0566,0.129,0.0,0.136,0.738,127.43
983,983,Welcome,5EHHMikaYxhe7N6h0gBvkn,213320,https://open.spotify.com/track/5EHHMikaYxhe7N6h0gBvkn,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dWYWUbO68rXJOcyA7SpJk'}, 'href': 'https://api.spotify.com/v1/artists/7dWYWUbO68rXJOcyA7SpJk', 'id': '7dWYWUbO68rXJOcyA7SpJk', 'name': 'Fort Minor', 'type': 'artist', 'uri': 'spotify:artist:7dWYWUbO68rXJOcyA7SpJk'}]",2018-12-18T04:20:14Z,0.679,0.784,2,-5.194,0.0393,0.0536,4.41e-06,0.101,0.431,115.005
