,Unnamed: 0,song_names,song_ids,duration,song_urls,artists,added_at,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
766,766,Sofia,4PEqbNYd7kQPSOYz8kTwYJ,158700,https://open.spotify.com/track/4PEqbNYd7kQPSOYz8kTwYJ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/072QZuLtCqlAesYnOGY7lN'}, 'href': 'https://api.spotify.com/v1/artists/072QZuLtCqlAesYnOGY7lN', 'id': '072QZuLtCqlAesYnOGY7lN', 'name': 'Tiny Meat Gang', 'type': 'artist', 'uri': 'spotify:artist:072QZuLtCqlAesYnOGY7lN'}]",2020-10-15T06:59:08Z,0.869,0.639,1,-5.324,0.0874,0.0493,0.0,0.111,0.365,99.958
770,770,Lemonade,02kDW379Yfd5PzW5A6vuGt,195428,https://open.spotify.com/track/02kDW379Yfd5PzW5A6vuGt,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6MPCFvOQv5cIGfw3jODMF0'}, 'href': 'https://api.spotify.com/v1/artists/6MPCFvOQv5cIGfw3jODMF0', 'id': '6MPCFvOQv5cIGfw3jODMF0', 'name': 'Internet Money', 'type': 'artist', 'uri': 'spotify:artist:6MPCFvOQv5cIGfw3jODMF0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ'}, 'href': 'https://api.spotify.com/v1/artists/2hlmm7s2ICUX0LVIhVFlZQ', 'id': '2hlmm7s2ICUX0LVIhVFlZQ', 'name': 'Gunna', 'type': 'artist', 'uri': 'spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4Gso3d4CscCijv0lmajZWs'}, 'href': 'https://api.spotify.com/v1/artists/4Gso3d4CscCijv0lmajZWs', 'id': '4Gso3d4CscCijv0lmajZWs', 'name': 'Don Toliver', 'type': 'artist', 'uri': 'spotify:artist:4Gso3d4CscCijv0lmajZWs'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7rkW85dBwwrJtlHRDkJDAC'}, 'href': 'https://api.spotify.com/v1/artists/7rkW85dBwwrJtlHRDkJDAC', 'id': '7rkW85dBwwrJtlHRDkJDAC', 'name': 'NAV', 'type': 'artist', 'uri': 'spotify:artist:7rkW85dBwwrJtlHRDkJDAC'}]",2020-09-25T14:24:13Z,0.799,0.66,1,-6.153,0.079,0.256,0.0,0.111,0.471,140.04
781,781,"Go Dumb (feat. blackbear, The Kid LAROI and Bankrol Hayden)",64YAQSR4jfmtHeJudcQix2,186459,https://open.spotify.com/track/64YAQSR4jfmtHeJudcQix2,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6USMTwO0MNDnKte5a5h0xx'}, 'href': 'https://api.spotify.com/v1/artists/6USMTwO0MNDnKte5a5h0xx', 'id': '6USMTwO0MNDnKte5a5h0xx', 'name': 'Y2K', 'type': 'artist', 'uri': 'spotify:artist:6USMTwO0MNDnKte5a5h0xx'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2tIP7SsRs7vjIcLrU85W8J'}, 'href': 'https://api.spotify.com/v1/artists/2tIP7SsRs7vjIcLrU85W8J', 'id': '2tIP7SsRs7vjIcLrU85W8J', 'name': 'The Kid LAROI', 'type': 'artist', 'uri': 'spotify:artist:2tIP7SsRs7vjIcLrU85W8J'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2cFrymmkijnjDg9SS92EPM'}, 'href': 'https://api.spotify.com/v1/artists/2cFrymmkijnjDg9SS92EPM', 'id': '2cFrymmkijnjDg9SS92EPM', 'name': 'blackbear', 'type': 'artist', 'uri': 'spotify:artist:2cFrymmkijnjDg9SS92EPM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0Yr4BBpK2dkCp2UsrJ9LZN'}, 'href': 'https://api.spotify.com/v1/artists/0Yr4BBpK2dkCp2UsrJ9LZN', 'id': '0Yr4BBpK2dkCp2UsrJ9LZN', 'name': 'Bankrol Hayden', 'type': 'artist', 'uri': 'spotify:artist:0Yr4BBpK2dkCp2UsrJ9LZN'}]",2020-08-06T05:45:23Z,0.793,0.531,7,-8.777,0.0967,0.215,0.0,0.105,0.591,138.496
796,796,Blood On My Jeans,3MmCFghNjzZMn3HKqbVizn,154767,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}]",2020-07-16T00:30:13Z,0.868,0.55,6,-6.417,0.226,0.183,0.0,0.109,0.464,117.943
806,806,Pretty Girls,3fKdTr6Uv8HTb92Ih3QWxa,133608,https://open.spotify.com/track/3fKdTr6Uv8HTb92Ih3QWxa,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}]",2020-06-21T07:44:29Z,0.732,0.511,6,-6.779,0.0541,0.276,0.0,0.0916,0.62,96.946
818,818,Dead Eyes,7BdlyzVvOqmwPH9dYtZfsx,219428,https://open.spotify.com/track/7BdlyzVvOqmwPH9dYtZfsx,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5b0j3TTNSKCByBq4rHYKvG'}, 'href': 'https://api.spotify.com/v1/artists/5b0j3TTNSKCByBq4rHYKvG', 'id': '5b0j3TTNSKCByBq4rHYKvG', 'name': 'Promoting Sounds', 'type': 'artist', 'uri': 'spotify:artist:5b0j3TTNSKCByBq4rHYKvG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6bmlMHgSheBauioMgKv2tn'}, 'href': 'https://api.spotify.com/v1/artists/6bmlMHgSheBauioMgKv2tn', 'id': '6bmlMHgSheBauioMgKv2tn', 'name': 'Powfu', 'type': 'artist', 'uri': 'spotify:artist:6bmlMHgSheBauioMgKv2tn'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6R29RU7eyQHSNc5kaHPWJn'}, 'href': 'https://api.spotify.com/v1/artists/6R29RU7eyQHSNc5kaHPWJn', 'id': '6R29RU7eyQHSNc5kaHPWJn', 'name': 'Ouse', 'type': 'artist', 'uri': 'spotify:artist:6R29RU7eyQHSNc5kaHPWJn'}]",2020-05-11T18:22:31Z,0.719,0.651,7,-5.872,0.0274,0.127,0.0,0.0762,0.289,104.956
839,839,Zone,0xl5SmrxNAmwc92Ihv9e5s,199714,https://open.spotify.com/track/0xl5SmrxNAmwc92Ihv9e5s,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0vRvGUQVUjytro0xpb26bs'}, 'href': 'https://api.spotify.com/v1/artists/0vRvGUQVUjytro0xpb26bs', 'id': '0vRvGUQVUjytro0xpb26bs', 'name': 'Arizona Zervas', 'type': 'artist', 'uri': 'spotify:artist:0vRvGUQVUjytro0xpb26bs'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3DN7OJUQmcj8YAwNaOaiEZ'}, 'href': 'https://api.spotify.com/v1/artists/3DN7OJUQmcj8YAwNaOaiEZ', 'id': '3DN7OJUQmcj8YAwNaOaiEZ', 'name': 'John Wolf', 'type': 'artist', 'uri': 'spotify:artist:3DN7OJUQmcj8YAwNaOaiEZ'}]",2020-03-31T17:33:20Z,0.722,0.551,2,-6.852,0.0397,0.25,6.39e-05,0.162,0.531,139.983
843,843,Havin My Way (feat. Lil Durk),0oH0OIeKJSAT5bdFkbz20A,211653,https://open.spotify.com/track/0oH0OIeKJSAT5bdFkbz20A,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7d3WFRME3vBY2cgoP38RDo'}, 'href': 'https://api.spotify.com/v1/artists/7d3WFRME3vBY2cgoP38RDo', 'id': '7d3WFRME3vBY2cgoP38RDo', 'name': 'Lil Skies', 'type': 'artist', 'uri': 'spotify:artist:7d3WFRME3vBY2cgoP38RDo'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3hcs9uc56yIGFCSy9leWe7'}, 'href': 'https://api.spotify.com/v1/artists/3hcs9uc56yIGFCSy9leWe7', 'id': '3hcs9uc56yIGFCSy9leWe7', 'name': 'Lil Durk', 'type': 'artist', 'uri': 'spotify:artist:3hcs9uc56yIGFCSy9leWe7'}]",2020-03-21T07:10:47Z,0.802,0.737,6,-4.862,0.0757,0.275,0.0,0.113,0.712,127.013
846,846,Venetia,3BYIzNZ3t9lRQCACXSMLrT,188800,https://open.spotify.com/track/3BYIzNZ3t9lRQCACXSMLrT,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz'}, 'href': 'https://api.spotify.com/v1/artists/4O15NlyKLIASxsJ0PrXPfz', 'id': '4O15NlyKLIASxsJ0PrXPfz', 'name': 'Lil Uzi Vert', 'type': 'artist', 'uri': 'spotify:artist:4O15NlyKLIASxsJ0PrXPfz'}]",2020-03-08T21:41:27Z,0.775,0.757,9,-4.139,0.175,0.162,0.0,0.148,0.562,142.933
862,862,GAMES ON YOUR PHONE,2EsyJN3AvC3zBlkQpb119M,150933,https://open.spotify.com/track/2EsyJN3AvC3zBlkQpb119M,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6fWVd57NKTalqvmjRd2t8Z'}, 'href': 'https://api.spotify.com/v1/artists/6fWVd57NKTalqvmjRd2t8Z', 'id': '6fWVd57NKTalqvmjRd2t8Z', 'name': '24kGoldn', 'type': 'artist', 'uri': 'spotify:artist:6fWVd57NKTalqvmjRd2t8Z'}]",2020-02-24T00:31:39Z,0.683,0.607,5,-5.62,0.0601,0.15,0.0,0.147,0.496,152.945
864,864,Problems,2gSG1S47vbdbyZ6aeJB4Dv,144000,https://open.spotify.com/track/2gSG1S47vbdbyZ6aeJB4Dv,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}]",2020-02-24T00:20:18Z,0.774,0.607,2,-5.076,0.0481,0.121,0.0,0.0895,0.732,119.956
871,871,No I in Team,3ntcm3V9ByPKN6cstxXh80,181714,https://open.spotify.com/track/3ntcm3V9ByPKN6cstxXh80,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0vRvGUQVUjytro0xpb26bs'}, 'href': 'https://api.spotify.com/v1/artists/0vRvGUQVUjytro0xpb26bs', 'id': '0vRvGUQVUjytro0xpb26bs', 'name': 'Arizona Zervas', 'type': 'artist', 'uri': 'spotify:artist:0vRvGUQVUjytro0xpb26bs'}]",2020-02-23T23:56:08Z,0.74,0.592,1,-5.003,0.0879,0.0173,0.0,0.276,0.379,140.093
873,873,Needed,2uNaIbNYzduLKLYyUBPmU4,121666,https://open.spotify.com/track/2uNaIbNYzduLKLYyUBPmU4,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}]",2020-02-23T23:54:35Z,0.665,0.52,9,-6.823,0.0325,0.234,0.0,0.112,0.456,144.153
877,877,Diva (feat. Lil Tecca),7gVwgc8b3XnO87TpmXXFA5,172004,https://open.spotify.com/track/7gVwgc8b3XnO87TpmXXFA5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2tIP7SsRs7vjIcLrU85W8J'}, 'href': 'https://api.spotify.com/v1/artists/2tIP7SsRs7vjIcLrU85W8J', 'id': '2tIP7SsRs7vjIcLrU85W8J', 'name': 'The Kid LAROI', 'type': 'artist', 'uri': 'spotify:artist:2tIP7SsRs7vjIcLrU85W8J'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4Ga1P7PMIsmqEZqhYZQgDo'}, 'href': 'https://api.spotify.com/v1/artists/4Ga1P7PMIsmqEZqhYZQgDo', 'id': '4Ga1P7PMIsmqEZqhYZQgDo', 'name': 'Lil Tecca', 'type': 'artist', 'uri': 'spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo'}]",2020-02-23T23:51:52Z,0.686,0.703,6,-6.141,0.0606,0.00728,0.0,0.0946,0.457,144.902
904,904,Gassed Up,6JjEVlMkfHWMeYavkEYzNO,193911,https://open.spotify.com/track/6JjEVlMkfHWMeYavkEYzNO,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5lCY3tqdQxbeg5igSlObaT'}, 'href': 'https://api.spotify.com/v1/artists/5lCY3tqdQxbeg5igSlObaT', 'id': '5lCY3tqdQxbeg5igSlObaT', 'name': 'Nebu Kiniza', 'type': 'artist', 'uri': 'spotify:artist:5lCY3tqdQxbeg5igSlObaT'}]",2020-01-24T01:15:24Z,0.798,0.568,5,-9.072,0.135,0.0213,0.0,0.0586,0.45,148.88
910,910,Bounce Out With That,5gQcxYXqnofyocKgEbGYKt,99108,https://open.spotify.com/track/5gQcxYXqnofyocKgEbGYKt,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3gGUMEwIX6XodWsYEvKSal'}, 'href': 'https://api.spotify.com/v1/artists/3gGUMEwIX6XodWsYEvKSal', 'id': '3gGUMEwIX6XodWsYEvKSal', 'name': 'YBN Nahmir', 'type': 'artist', 'uri': 'spotify:artist:3gGUMEwIX6XodWsYEvKSal'}]",2020-01-16T01:26:53Z,0.864,0.664,8,-7.315,0.104,0.0476,0.0,0.0863,0.381,94.932
915,915,FML,6lruHh1jF7ezgbLv72xYmf,223000,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0vRvGUQVUjytro0xpb26bs'}, 'href': 'https://api.spotify.com/v1/artists/0vRvGUQVUjytro0xpb26bs', 'id': '0vRvGUQVUjytro0xpb26bs', 'name': 'Arizona Zervas', 'type': 'artist', 'uri': 'spotify:artist:0vRvGUQVUjytro0xpb26bs'}]",2020-01-12T09:25:43Z,0.822,0.575,5,-5.95,0.0934,0.113,0.0,0.106,0.616,100.087
927,927,Strings,2VdWzhJDjWaELCEhwyO8Q4,194000,https://open.spotify.com/track/2VdWzhJDjWaELCEhwyO8Q4,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ'}, 'href': 'https://api.spotify.com/v1/artists/2hlmm7s2ICUX0LVIhVFlZQ', 'id': '2hlmm7s2ICUX0LVIhVFlZQ', 'name': 'Gunna', 'type': 'artist', 'uri': 'spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ'}]",2019-11-25T21:45:32Z,0.797,0.566,1,-6.654,0.042,0.128,0.0,0.114,0.392,119.937
931,931,Lust,7oJrVhiTPZGBXWPwhxjy9S,156000,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7d3WFRME3vBY2cgoP38RDo'}, 'href': 'https://api.spotify.com/v1/artists/7d3WFRME3vBY2cgoP38RDo', 'id': '7d3WFRME3vBY2cgoP38RDo', 'name': 'Lil Skies', 'type': 'artist', 'uri': 'spotify:artist:7d3WFRME3vBY2cgoP38RDo'}]",2019-11-03T02:43:58Z,0.718,0.767,9,-5.641,0.166,0.138,0.0,0.114,0.519,160.084
961,961,Moon Man,43trOLCbzlhcKrzbJF0bGk,120659,https://open.spotify.com/track/43trOLCbzlhcKrzbJF0bGk,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1p68N0GuFAjR2IusIJWFk7'}, 'href': 'https://api.spotify.com/v1/artists/1p68N0GuFAjR2IusIJWFk7', 'id': '1p68N0GuFAjR2IusIJWFk7', 'name': 'Doobie', 'type': 'artist', 'uri': 'spotify:artist:1p68N0GuFAjR2IusIJWFk7'}]",2019-06-03T07:16:03Z,0.87,0.619,4,-7.209,0.0484,0.113,0.0,0.163,0.457,113.971
969,969,Come Closer (feat. Queen Naija),3UhRsQVrELOATEiY7E9X2T,156511,https://open.spotify.com/track/3UhRsQVrELOATEiY7E9X2T,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I'}, 'href': 'https://api.spotify.com/v1/artists/31W5EY0aAly4Qieq6OFu6I', 'id': '31W5EY0aAly4Qieq6OFu6I', 'name': 'A Boogie Wit da Hoodie', 'type': 'artist', 'uri': 'spotify:artist:31W5EY0aAly4Qieq6OFu6I'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3nViOFa3kZW8OMSNOzwr98'}, 'href': 'https://api.spotify.com/v1/artists/3nViOFa3kZW8OMSNOzwr98', 'id': '3nViOFa3kZW8OMSNOzwr98', 'name': 'Queen Naija', 'type': 'artist', 'uri': 'spotify:artist:3nViOFa3kZW8OMSNOzwr98'}]",2019-02-27T17:40:37Z,0.741,0.556,7,-6.647,0.0947,0.22,0.0,0.0981,0.616,140.056
976,976,Fame Is for Assholes (feat. Chiddy),3D0b0441vvXFJvgbaiDyp3,196456,https://open.spotify.com/track/3D0b0441vvXFJvgbaiDyp3,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/382aq8Pij5V2nE2JMHMoxl'}, 'href': 'https://api.spotify.com/v1/artists/382aq8Pij5V2nE2JMHMoxl', 'id': '382aq8Pij5V2nE2JMHMoxl', 'name': 'Hoodie Allen', 'type': 'artist', 'uri': 'spotify:artist:382aq8Pij5V2nE2JMHMoxl'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1Y4NveohymlZmeK7J7ViOx'}, 'href': 'https://api.spotify.com/v1/artists/1Y4NveohymlZmeK7J7ViOx', 'id': '1Y4NveohymlZmeK7J7ViOx', 'name': 'Chiddy', 'type': 'artist', 'uri': 'spotify:artist:1Y4NveohymlZmeK7J7ViOx'}]",2018-12-27T16:05:18Z,0.817,0.709,9,-5.682,0.0541,0.0141,0.0,0.0756,0.647,114.012
983,983,Welcome,5EHHMikaYxhe7N6h0gBvkn,213320,https://open.spotify.com/track/5EHHMikaYxhe7N6h0gBvkn,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dWYWUbO68rXJOcyA7SpJk'}, 'href': 'https://api.spotify.com/v1/artists/7dWYWUbO68rXJOcyA7SpJk', 'id': '7dWYWUbO68rXJOcyA7SpJk', 'name': 'Fort Minor', 'type': 'artist', 'uri': 'spotify:artist:7dWYWUbO68rXJOcyA7SpJk'}]",2018-12-18T04:20:14Z,0.679,0.784,2,-5.194,0.0393,0.0536,4.41e-06,0.101,0.431,115.005
986,986,Cameras,0Swx0M6iLt0Lr5nN33YCEB,269280,https://open.spotify.com/track/0Swx0M6iLt0Lr5nN33YCEB,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/137W8MRPWKqSmrBGDBFSop'}, 'href': 'https://api.spotify.com/v1/artists/137W8MRPWKqSmrBGDBFSop', 'id': '137W8MRPWKqSmrBGDBFSop', 'name': 'Wiz Khalifa', 'type': 'artist', 'uri': 'spotify:artist:137W8MRPWKqSmrBGDBFSop'}]",2018-12-18T04:19:58Z,0.75,0.737,8,-5.815,0.0279,0.225,0.0,0.0661,0.571,95.012
1002,1002,Playinwitme (Remix) [feat. Logic and Kehlani],4g5IWycTaExrzYZFynV9vs,217545,https://open.spotify.com/track/4g5IWycTaExrzYZFynV9vs,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4qBgvVog0wzW75IQ48mU7v'}, 'href': 'https://api.spotify.com/v1/artists/4qBgvVog0wzW75IQ48mU7v', 'id': '4qBgvVog0wzW75IQ48mU7v', 'name': 'KYLE', 'type': 'artist', 'uri': 'spotify:artist:4qBgvVog0wzW75IQ48mU7v'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0cGUm45nv7Z6M6qdXYQGTX'}, 'href': 'https://api.spotify.com/v1/artists/0cGUm45nv7Z6M6qdXYQGTX', 'id': '0cGUm45nv7Z6M6qdXYQGTX', 'name': 'Kehlani', 'type': 'artist', 'uri': 'spotify:artist:0cGUm45nv7Z6M6qdXYQGTX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4xRYI6VqpkE3UwrDrAZL8L'}, 'href': 'https://api.spotify.com/v1/artists/4xRYI6VqpkE3UwrDrAZL8L', 'id': '4xRYI6VqpkE3UwrDrAZL8L', 'name': 'Logic', 'type': 'artist', 'uri': 'spotify:artist:4xRYI6VqpkE3UwrDrAZL8L'}]",2018-12-16T01:01:20Z,0.683,0.593,4,-5.796,0.191,0.323,0.0,0.161,0.672,156.941
1005,1005,Patty Cake,0bXFIF7iL17TYLyx8JHziM,198109,https://open.spotify.com/track/0bXFIF7iL17TYLyx8JHziM,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/46SHBwWsqBkxI7EeeBEQG7'}, 'href': 'https://api.spotify.com/v1/artists/46SHBwWsqBkxI7EeeBEQG7', 'id': '46SHBwWsqBkxI7EeeBEQG7', 'name': 'Kodak Black', 'type': 'artist', 'uri': 'spotify:artist:46SHBwWsqBkxI7EeeBEQG7'}]",2018-12-10T22:27:49Z,0.806,0.77,1,-6.464,0.19,0.0252,0.0,0.0645,0.406,152.094
1015,1015,Shoota (feat. Lil Uzi Vert),2BJSMvOGABRxokHKB0OI8i,153800,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/699OTQXzgjhIYAHMy9RyPD'}, 'href': 'https://api.spotify.com/v1/artists/699OTQXzgjhIYAHMy9RyPD', 'id': '699OTQXzgjhIYAHMy9RyPD', 'name': 'Playboi Carti', 'type': 'artist', 'uri': 'spotify:artist:699OTQXzgjhIYAHMy9RyPD'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz'}, 'href': 'https://api.spotify.com/v1/artists/4O15NlyKLIASxsJ0PrXPfz', 'id': '4O15NlyKLIASxsJ0PrXPfz', 'name': 'Lil Uzi Vert', 'type': 'artist', 'uri': 'spotify:artist:4O15NlyKLIASxsJ0PrXPfz'}]",2018-11-22T09:28:02Z,0.673,0.649,1,-8.433,0.196,0.188,0.0,0.122,0.47,153.075
1021,1021,"Everyday We Lit (feat. PnB Rock, Lil Yachty & Wiz Khalifa) - Remix",2KtGuSoEszAKKjF7Yovhcg,236923,https://open.spotify.com/track/2KtGuSoEszAKKjF7Yovhcg,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5Berubt6ysOy2LCMyqhmXP'}, 'href': 'https://api.spotify.com/v1/artists/5Berubt6ysOy2LCMyqhmXP', 'id': '5Berubt6ysOy2LCMyqhmXP', 'name': 'YFN Lucci', 'type': 'artist', 'uri': 'spotify:artist:5Berubt6ysOy2LCMyqhmXP'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/21WS9wngs9AqFckK7yYJPM'}, 'href': 'https://api.spotify.com/v1/artists/21WS9wngs9AqFckK7yYJPM', 'id': '21WS9wngs9AqFckK7yYJPM', 'name': 'PnB Rock', 'type': 'artist', 'uri': 'spotify:artist:21WS9wngs9AqFckK7yYJPM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6icQOAFXDZKsumw3YXyusw'}, 'href': 'https://api.spotify.com/v1/artists/6icQOAFXDZKsumw3YXyusw', 'id': '6icQOAFXDZKsumw3YXyusw', 'name': 'Lil Yachty', 'type': 'artist', 'uri': 'spotify:artist:6icQOAFXDZKsumw3YXyusw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/137W8MRPWKqSmrBGDBFSop'}, 'href': 'https://api.spotify.com/v1/artists/137W8MRPWKqSmrBGDBFSop', 'id': '137W8MRPWKqSmrBGDBFSop', 'name': 'Wiz Khalifa', 'type': 'artist', 'uri': 'spotify:artist:137W8MRPWKqSmrBGDBFSop'}]",2018-09-18T01:54:53Z,0.746,0.653,7,-4.691,0.0574,0.13,0.0,0.17,0.607,155.947
